mlbam_id,name,norm_name,mlb_team,il_type,status_code,status_desc
699215,Alberto Mota,alberto mota,TEX,60-day,D60,Injured 60-Day
830484,Albertt Medina,albertt medina,PHI,60-day,D60,Injured 60-Day
702881,Aldrin Batista,aldrin batista,CWS,60-day,D60,Injured 60-Day
679525,Alec Marsh,alec marsh,KC,60-day,D60,Injured 60-Day
834289,Alejandro Bustamante,alejandro bustamante,MIL,60-day,D60,Injured 60-Day
691730,Alejandro Rosario,alejandro rosario,WSH,full-season,ILF,Injured - Full Season
807987,Alessander De La Cruz,alessander de la cruz,COL,60-day,D60,Injured 60-Day
700344,Alessandro Ercolani,alessandro ercolani,PIT,60-day,D60,Injured 60-Day
681323,Alex Binelas,alex binelas,PHI,60-day,D60,Injured 60-Day
832225,Alex Breckheimer,alex breckheimer,STL,60-day,D60,Injured 60-Day
676498,Alex Cornwell,alex cornwell,STL,full-season,ILF,Injured - Full Season
694453,Alex Galvan,alex galvan,AZ,60-day,D60,Injured 60-Day
825754,Alex Ramos,alex ramos,BAL,full-season,ILF,Injured - Full Season
840308,Alexander Bertiz,alexander bertiz,DET,60-day,D60,Injured 60-Day
808167,Alexander De Los Santos,alexander de los santos,PHI,60-day,D60,Injured 60-Day
822280,Alexander Diaz,alexander diaz,BAL,60-day,D60,Injured 60-Day
824212,Alexander Garcia,alexander garcia,CLE,full-season,ILF,Injured - Full Season
837777,Alexander Padilla,alexander padilla,DET,60-day,D60,Injured 60-Day
832797,Alexis Gonzalez,alexis gonzalez,NYY,60-day,D60,Injured 60-Day
806536,Alexis Liebano,alexis liebano,AZ,7-day,D7,Injured 7-Day
800225,Alexis Torres,alexis torres,PIT,full-season,ILF,Injured - Full Season
814376,Alfredo Guanchez,alfredo guanchez,AZ,60-day,D60,Injured 60-Day
700287,Alfredo Zarraga,alfredo zarraga,TB,full-season,ILF,Injured - Full Season
816305,Alistair Tanner,alistair tanner,DET,full-season,ILF,Injured - Full Season
699154,Alvaro Mejias,alvaro mejias,TB,60-day,D60,Injured 60-Day
837937,Ander Guzman,ander guzman,CWS,60-day,D60,Injured 60-Day
820901,Anderson Brito,anderson brito,TB,60-day,D60,Injured 60-Day
829705,Anderson Diaz,anderson diaz,DET,60-day,D60,Injured 60-Day
823414,Anderson Ramos,anderson ramos,MIN,full-season,ILF,Injured - Full Season
807639,Andre Vasquez,andre vasquez,CIN,60-day,D60,Injured 60-Day
657510,Andrew Bechtold,andrew bechtold,PHI,full-season,ILF,Injured - Full Season
702254,Andrew Dutkanych IV,andrew dutkanych iv,STL,7-day,D7,Injured 7-Day
688474,Andrew Morones,andrew morones,KC,7-day,D7,Injured 7-Day
677053,Andrew Nardi,andrew nardi,MIA,60-day,D60,Injured 60-Day
801464,Andrew Pintar,andrew pintar,MIA,7-day,D7,Injured 7-Day
685314,Andrew Saalfrank,andrew saalfrank,AZ,60-day,D60,Injured 60-Day
811106,Andrew Sentlinger,andrew sentlinger,CWS,60-day,D60,Injured 60-Day
811083,Andrew Tess,andrew tess,BAL,60-day,D60,Injured 60-Day
681003,Andrew Walling,andrew walling,PHI,60-day,D60,Injured 60-Day
820848,Andy Fabian,andy fabian,BAL,60-day,D60,Injured 60-Day
681624,Andy Pages,andy pages,LAD,10-day,D10,Injured 10-Day
837329,Andy Sanchez,andy sanchez,KC,60-day,D60,Injured 60-Day
805874,Aneudis Mejia,aneudis mejia,TEX,7-day,D7,Injured 7-Day
703102,Anfernny Reyes,anfernny reyes,MIL,60-day,D60,Injured 60-Day
823368,Angel Bello,angel bello,CWS,60-day,D60,Injured 60-Day
702784,Angel Benitez,angel benitez,NYY,60-day,D60,Injured 60-Day
837680,Angel Cordova,angel cordova,CLE,60-day,D60,Injured 60-Day
829837,Angel Gonzalez,angel gonzalez,CHC,60-day,D60,Injured 60-Day
825418,Angel Montero,angel montero,NYM,60-day,D60,Injured 60-Day
837687,Angel Nieto,angel nieto,PIT,7-day,D7,Injured 7-Day
820877,Angel Ynfante,angel ynfante,TOR,60-day,D60,Injured 60-Day
672582,Angel Zerpa,angel zerpa,MIL,60-day,D60,Injured 60-Day
607455,Anthony Banda,anthony banda,MIN,60-day,D60,Injured 60-Day
669622,Anthony Bender,anthony bender,MIA,15-day,D15,Injured 15-Day
821242,Anthony Delgado,anthony delgado,NYM,60-day,D60,Injured 60-Day
800260,Anthony Flores,anthony flores,MIL,7-day,D7,Injured 7-Day
820878,Anthony Gantes,anthony gantes,HOU,60-day,D60,Injured 60-Day
703152,Anthony Gutierrez,anthony gutierrez,TEX,full-season,ILF,Injured - Full Season
804397,Anthony Karoly,anthony karoly,SEA,7-day,D7,Injured 7-Day
815101,Anthony Patterson III,anthony patterson iii,CWS,7-day,D7,Injured 7-Day
543685,Anthony Rendon,anthony rendon,LAA,60-day,D60,Injured 60-Day
623993,Anthony Santander,anthony santander,TOR,60-day,D60,Injured 60-Day
678011,Anthony Seigler,anthony seigler,BOS,10-day,D10,Injured 10-Day
702500,Anthony Silva,anthony silva,CLE,60-day,D60,Injured 60-Day
696143,Anthony Solometo,anthony solometo,PIT,full-season,ILF,Injured - Full Season
803174,Anthony Stephan,anthony stephan,CIN,full-season,ILF,Injured - Full Season
809779,Anthony Tandron,anthony tandron,SF,60-day,D60,Injured 60-Day
802093,Antonio Florido,antonio florido,DET,60-day,D60,Injured 60-Day
694674,Antonio Menendez,antonio menendez,AZ,7-day,D7,Injured 7-Day
809812,Antony Aparicio,antony aparicio,HOU,full-season,ILF,Injured - Full Season
694041,Anyelo Ovando,anyelo ovando,SEA,full-season,ILF,Injured - Full Season
703242,Anyer Laureano,anyer laureano,CIN,60-day,D60,Injured 60-Day
829820,Ariel Ramos,ariel ramos,CHC,60-day,D60,Injured 60-Day
836171,Austin Brown,austin brown,NYM,60-day,D60,Injured 60-Day
701366,Austin Fawley,austin fawley,ATL,7-day,D7,Injured 7-Day
809719,Austin Green,austin green,NYY,full-season,ILF,Injured - Full Season
685116,Austin Kitchen,austin kitchen,SEA,full-season,ILF,Injured - Full Season
702556,Austin Overn,austin overn,TB,7-day,D7,Injured 7-Day
809340,Austin Troesser,austin troesser,NYM,full-season,ILF,Injured - Full Season
694391,Austin Vernon,austin vernon,TB,full-season,ILF,Injured - Full Season
830048,Ayverson Echenique,ayverson echenique,TEX,60-day,D60,Injured 60-Day
690544,Bailey Horn,bailey horn,DET,60-day,D60,Injured 60-Day
806010,Barrett Kent,barrett kent,LAA,full-season,ILF,Injured - Full Season
685121,Beau Philip,beau philip,TOR,7-day,D7,Injured 7-Day
694360,Beck Way,beck way,KC,15-day,D15,Injured 15-Day
676962,Ben Brown,ben brown,CHC,60-day,D60,Injured 60-Day
804992,Ben Brutti,ben brutti,CIN,60-day,D60,Injured 60-Day
676508,Ben Casparius,ben casparius,LAD,60-day,D60,Injured 60-Day
803015,Ben Hartl,ben hartl,CWS,7-day,D7,Injured 7-Day
696292,Ben Hess,ben hess,NYY,60-day,D60,Injured 60-Day
803292,Ben Peterson,ben peterson,SF,7-day,D7,Injured 7-Day
815456,Ben Shields,ben shields,COL,60-day,D60,Injured 60-Day
815969,Bernardo Rivera,bernardo rivera,TEX,full-season,ILF,Injured - Full Season
815814,Billy Carlson,billy carlson,CWS,7-day,D7,Injured 7-Day
676275,Blake Beers,blake beers,ATH,60-day,D60,Injured 60-Day
701331,Blake Cyr,blake cyr,NYY,7-day,D7,Injured 7-Day
703537,Blake Dickerson,blake dickerson,DET,60-day,D60,Injured 60-Day
694362,Blake Dunn,blake dunn,CIN,60-day,D60,Injured 60-Day
805730,Blake Gillespie,blake gillespie,NYY,60-day,D60,Injured 60-Day
820836,Blake Larson,blake larson,CWS,60-day,D60,Injured 60-Day
690999,Blake Money,blake money,BAL,full-season,ILF,Injured - Full Season
822470,Blake Purnell,blake purnell,TOR,7-day,D7,Injured 7-Day
824245,Blake Shepardson,blake shepardson,CWS,full-season,ILF,Injured - Full Season
694543,Blake Wright,blake wright,COL,60-day,D60,Injured 60-Day
677942,Blaze Alexander,blaze alexander,BAL,10-day,D10,Injured 10-Day
691458,Blaze Jordan,blaze jordan,STL,10-day,D10,Injured 10-Day
815563,Bo Walker,bo walker,AZ,7-day,D7,Injured 7-Day
816339,Bohan Adderley,bohan adderley,NYM,7-day,D7,Injured 7-Day
670102,Bowden Francis,bowden francis,TOR,60-day,D60,Injured 60-Day
641745,Brad Keller,brad keller,PHI,60-day,D60,Injured 60-Day
669699,Braden Shewmake,braden shewmake,HOU,7-day,D7,Injured 7-Day
703519,Brady Counsell,brady counsell,AZ,60-day,D60,Injured 60-Day
687984,Brady Hill,brady hill,WSH,7-day,D7,Injured 7-Day
805424,Brady Jones,brady jones,TB,full-season,ILF,Injured - Full Season
803067,Brady Marget,brady marget,TB,60-day,D60,Injured 60-Day
835985,Brady Miller,brady miller,NYM,60-day,D60,Injured 60-Day
806224,Brady Smith,brady smith,DET,7-day,D7,Injured 7-Day
805634,Braeden Fausnaught,braeden fausnaught,PHI,60-day,D60,Injured 60-Day
840448,Braillin Cordero,braillin cordero,CIN,60-day,D60,Injured 60-Day
656232,Brandon Bielak,brandon bielak,HOU,60-day,D60,Injured 60-Day
669361,Brandon Birdsell,brandon birdsell,CHC,60-day,D60,Injured 60-Day
687888,Brandon Walter,brandon walter,HOU,60-day,D60,Injured 60-Day
681449,Brandon White,brandon white,MIA,7-day,D7,Injured 7-Day
605540,Brandon Woodruff,brandon woodruff,MIL,60-day,D60,Injured 60-Day
821024,Branell Anderson,branell anderson,DET,60-day,D60,Injured 60-Day
677952,Braxton Ashcraft,braxton ashcraft,PIT,15-day,D15,Injured 15-Day
805703,Braxton Hyde,braxton hyde,COL,full-season,ILF,Injured - Full Season
806025,Brayden Bakes,brayden bakes,PHI,7-day,D7,Injured 7-Day
703613,Brayden Risedorph,brayden risedorph,CHC,full-season,ILF,Injured - Full Season
823182,Braylon Owens,braylon owens,MIL,7-day,D7,Injured 7-Day
828519,Braylon Whitaker,braylon whitaker,BAL,7-day,D7,Injured 7-Day
680977,Brendan Donovan,brendan donovan,SEA,7-day,D7,Injured 7-Day
663898,Brendan Rodgers,brendan rodgers,BOS,full-season,ILF,Injured - Full Season
815665,Brendan Tunink,brendan tunink,LAD,7-day,D7,Injured 7-Day
680695,Brennen Davis,brennen davis,SEA,60-day,D60,Injured 60-Day
702685,Brenner Cox,brenner cox,WSH,full-season,ILF,Injured - Full Season
667670,Brent Rooker,brent rooker,ATH,60-day,D60,Injured 60-Day
702094,Brett Gillis,brett gillis,HOU,7-day,D7,Injured 7-Day
702153,Brian Fitzpatrick,brian fitzpatrick,MIL,60-day,D60,Injured 60-Day
809137,Brian Hendry,brian hendry,NYY,60-day,D60,Injured 60-Day
830456,Brian Tiburcio,brian tiburcio,COL,60-day,D60,Injured 60-Day
687003,Brian Van Belle,brian van belle,TB,full-season,ILF,Injured - Full Season
805758,Brian Walters,brian walters,PHI,7-day,D7,Injured 7-Day
691795,Brock Selvidge,brock selvidge,NYY,full-season,ILF,Injured - Full Season
701679,Brody Brecht,brody brecht,COL,60-day,D60,Injured 60-Day
681460,Brooks Baldwin,brooks baldwin,CWS,60-day,D60,Injured 60-Day
804871,Brooks Bryan,brooks bryan,KC,60-day,D60,Injured 60-Day
827670,Brooks Fowler,brooks fowler,TEX,60-day,D60,Injured 60-Day
621139,Brooks Kriske,brooks kriske,ATH,60-day,D60,Injured 60-Day
694058,Bruno López,bruno lopez,STL,60-day,D60,Injured 60-Day
660813,Brusdar Graterol,brusdar graterol,LAD,60-day,D60,Injured 60-Day
832442,Bryan Borbon,bryan borbon,TOR,7-day,D7,Injured 7-Day
811314,Bryan Gonzalez Garcia,bryan gonzalez garcia,LAD,7-day,D7,Injured 7-Day
663773,Bryan Hoeing,bryan hoeing,SD,60-day,D60,Injured 60-Day
832440,Bryan Lara,bryan lara,LAD,60-day,D60,Injured 60-Day
800469,Bryan Rivera,bryan rivera,MIL,60-day,D60,Injured 60-Day
825926,Bryant Olson,bryant olson,WSH,full-season,ILF,Injured - Full Season
828508,Bryce Alewine,bryce alewine,DET,7-day,D7,Injured 7-Day
693821,Bryce Elder,bryce elder,ATL,15-day,D15,Injured 15-Day
700245,Bryce McGowan,bryce mcgowan,COL,full-season,ILF,Injured - Full Season
815501,Bryce Meccage,bryce meccage,MIL,60-day,D60,Injured 60-Day
669060,Bryse Wilson,bryse wilson,MIL,15-day,D15,Injured 15-Day
703657,Bryson Dudley,bryson dudley,KC,full-season,ILF,Injured - Full Season
687303,Bryson McArn,bryson mcarn,ATH,60-day,D60,Injured 60-Day
671083,Buddy Kennedy,buddy kennedy,WSH,7-day,D7,Injured 7-Day
572143,Burch Smith,burch smith,DET,60-day,D60,Injured 60-Day
621439,Byron Buxton,byron buxton,MIN,10-day,D10,Injured 10-Day
680769,CJ Alexander,cj alexander,HOU,7-day,D7,Injured 7-Day
694475,Cade Austin,cade austin,MIA,60-day,D60,Injured 60-Day
702651,Cade Fisher,cade fisher,BOS,60-day,D60,Injured 60-Day
690990,Cade Horton,cade horton,CHC,60-day,D60,Injured 60-Day
806470,Caden Bogenpohl,caden bogenpohl,PHI,7-day,D7,Injured 7-Day
807291,Caden Scarborough,caden scarborough,TEX,7-day,D7,Injured 7-Day
696488,Caedmon Parker,caedmon parker,CWS,7-day,D7,Injured 7-Day
615698,Cal Quantrill,cal quantrill,TEX,15-day,D15,Injured 15-Day
668873,Caleb Kilian,caleb kilian,PHI,60-day,D60,Injured 60-Day
701616,Caleb Lomavita,caleb lomavita,WSH,60-day,D60,Injured 60-Day
681134,Caleb Roberts,caleb roberts,MIN,full-season,ILF,Injured - Full Season
814810,Calvin Bickerstaff,calvin bickerstaff,BOS,60-day,D60,Injured 60-Day
806498,Cam Kozeal,cam kozeal,MIA,7-day,D7,Injured 7-Day
806704,Cam Tilly,cam tilly,NYM,60-day,D60,Injured 60-Day
804999,Cameron Keshock,cameron keshock,PIT,60-day,D60,Injured 60-Day
806174,Cameron Nelson,cameron nelson,COL,7-day,D7,Injured 7-Day
815133,Cameron Sisneros,cameron sisneros,HOU,7-day,D7,Injured 7-Day
824029,Cameron Sullivan,cameron sullivan,CLE,60-day,D60,Injured 60-Day
621043,Carlos Correa,carlos correa,HOU,60-day,D60,Injured 60-Day
608032,Carlos Estévez,carlos estevez,KC,60-day,D60,Injured 60-Day
843589,Carlos Guerrero,carlos guerrero,MIA,60-day,D60,Injured 60-Day
806872,Carlos Gutierrez,carlos gutierrez,BOS,7-day,D7,Injured 7-Day
700354,Carlos Marcano,carlos marcano,DET,full-season,ILF,Injured - Full Season
808102,Carlos Mateo,carlos mateo,PIT,60-day,D60,Injured 60-Day
830439,Carlos Ramirez,carlos ramirez,LAD,60-day,D60,Injured 60-Day
679857,Carlos Tavera,carlos tavera,BAL,7-day,D7,Injured 7-Day
688876,Carlos Torres,carlos torres,COL,7-day,D7,Injured 7-Day
821803,Carlos Villarroel,carlos villarroel,NYY,full-season,ILF,Injured - Full Season
687931,Carson Whisenhunt,carson whisenhunt,SF,60-day,D60,Injured 60-Day
691945,Carter Baumler,carter baumler,TEX,60-day,D60,Injured 60-Day
815150,Carter Frederick,carter frederick,KC,60-day,D60,Injured 60-Day
836075,Carter Gwost,carter gwost,PIT,60-day,D60,Injured 60-Day
692290,Carter Holton,carter holton,KC,7-day,D7,Injured 7-Day
701053,Carter Spivey,carter spivey,CLE,full-season,ILF,Injured - Full Season
695565,Casey Saucke,casey saucke,CWS,60-day,D60,Injured 60-Day
669477,Casey Schmitt,casey schmitt,SF,60-day,D60,Injured 60-Day
804523,Casey Steward,casey steward,PHI,full-season,ILF,Injured - Full Season
834954,Cash Kuiper,cash kuiper,DET,7-day,D7,Injured 7-Day
826931,Cayman Goode,cayman goode,ATL,60-day,D60,Injured 60-Day
678882,Ceddanne Rafaela,ceddanne rafaela,BOS,10-day,D10,Injured 10-Day
821009,Cesar Hernandez,cesar hernandez,HOU,7-day,D7,Injured 7-Day
595453,Chad Wallach,chad wallach,ATH,7-day,D7,Injured 7-Day
686489,Chandler Murphy,chandler murphy,TB,60-day,D60,Injured 60-Day
835646,Chang Tzu-Chun Lin,chang tzu-chun lin,MIL,full-season,ILF,Injured - Full Season
694537,Channing Austin,channing austin,NYM,60-day,D60,Injured 60-Day
805792,Charlee Soto,charlee soto,MIN,7-day,D7,Injured 7-Day
835214,Charlie Christensen,charlie christensen,DET,7-day,D7,Injured 7-Day
695482,Chase Allsup,chase allsup,BAL,full-season,ILF,Injured - Full Season
695505,Chase Burns,chase burns,CIN,15-day,D15,Injured 15-Day
694555,Chase Centala,chase centala,SEA,7-day,D7,Injured 7-Day
680774,Chase Costello,chase costello,MIL,full-season,ILF,Injured - Full Season
801403,Chase Dollander,chase dollander,COL,60-day,D60,Injured 60-Day
815792,Chase Harlan,chase harlan,LAD,7-day,D7,Injured 7-Day
800691,Chase Isbell,chase isbell,KC,full-season,ILF,Injured - Full Season
702041,Chase Renner,chase renner,MIA,60-day,D60,Injured 60-Day
807410,Chay Yeager,chay yeager,TOR,full-season,ILF,Injured - Full Season
681324,Chazz Martinez,chazz martinez,KC,full-season,ILF,Injured - Full Season
828430,Chia-Shi Shen,chia-shi shen,SEA,60-day,D60,Injured 60-Day
701360,Chris Arroyo,chris arroyo,MIA,60-day,D60,Injured 60-Day
685125,Christian Chamberlain,christian chamberlain,KC,60-day,D60,Injured 60-Day
687115,Christian Gordon,christian gordon,CHC,full-season,ILF,Injured - Full Season
809326,Christian Lopez,christian lopez,CIN,60-day,D60,Injured 60-Day
816154,Christian Oliveira,christian oliveira,LAD,60-day,D60,Injured 60-Day
700840,Christian Olivo,christian olivo,CHC,60-day,D60,Injured 60-Day
816290,Christopher Hernandez,christopher hernandez,TEX,60-day,D60,Injured 60-Day
837752,Claudio Pereira,claudio pereira,BOS,60-day,D60,Injured 60-Day
687867,Clay Dungan,clay dungan,SD,7-day,D7,Injured 7-Day
814161,Clete Hartzog,clete hartzog,CWS,60-day,D60,Injured 60-Day
814136,Clevari Tejada,clevari tejada,PIT,full-season,ILF,Injured - Full Season
826932,Cobb Hightower,cobb hightower,BAL,60-day,D60,Injured 60-Day
675989,Cody Bolton,cody bolton,HOU,7-day,D7,Injured 7-Day
689520,Cody Laweryson,cody laweryson,MIN,7-day,D7,Injured 7-Day
664074,Cody Ponce,cody ponce,TOR,60-day,D60,Injured 60-Day
814508,Colby Martin,colby martin,MIA,60-day,D60,Injured 60-Day
836174,Cole MacRae,cole macrae,HOU,60-day,D60,Injured 60-Day
800996,Cole Paplham,cole paplham,SD,full-season,ILF,Injured - Full Season
702551,Cole Phillips,cole phillips,MIL,60-day,D60,Injured 60-Day
666142,Cole Ragans,cole ragans,KC,60-day,D60,Injured 60-Day
663485,Cole Sands,cole sands,MIN,60-day,D60,Injured 60-Day
800616,Cole Schoenwetter,cole schoenwetter,CIN,full-season,ILF,Injured - Full Season
677961,Cole Wilcox,cole wilcox,SEA,15-day,D15,Injured 15-Day
668390,Cole Winn,cole winn,TEX,60-day,D60,Injured 60-Day
689878,Colin Burgess,colin burgess,ATL,7-day,D7,Injured 7-Day
824763,Colin Daniel,colin daniel,ATL,60-day,D60,Injured 60-Day
670059,Colin Holderman,colin holderman,CLE,15-day,D15,Injured 15-Day
681882,Colin Selby,colin selby,BAL,60-day,D60,Injured 60-Day
800961,Collin Rothermel,collin rothermel,AZ,full-season,ILF,Injured - Full Season
806068,Colt Emerson,colt emerson,SEA,60-day,D60,Injured 60-Day
822795,Colton Book,colton book,CHC,full-season,ILF,Injured - Full Season
813349,Connelly Early,connelly early,WSH,60-day,D60,Injured 60-Day
811172,Conner Ware,conner ware,NYM,7-day,D7,Injured 7-Day
694829,Connor Burns,connor burns,CIN,60-day,D60,Injured 60-Day
687362,Connor Gillispie,connor gillispie,PHI,full-season,ILF,Injured - Full Season
663731,Connor Kaiser,connor kaiser,KC,60-day,D60,Injured 60-Day
835024,Connor Knox,connor knox,CHC,full-season,ILF,Injured - Full Season
657756,Connor Seabold,connor seabold,KC,60-day,D60,Injured 60-Day
824606,Connor Spencer,connor spencer,CHC,full-season,ILF,Injured - Full Season
656686,Corbin Martin,corbin martin,CHC,7-day,D7,Injured 7-Day
687144,Corey Joyce,corey joyce,TEX,7-day,D7,Injured 7-Day
696505,Cory Wall,cory wall,ATL,60-day,D60,Injured 60-Day
691441,Cristian Mena,cristian mena,AZ,60-day,D60,Injured 60-Day
839710,Cristopher Del Orbe,cristopher del orbe,NYM,60-day,D60,Injured 60-Day
703479,Cullen McKay,cullen mckay,LAD,60-day,D60,Injured 60-Day
805222,Curtis Hebert,curtis hebert,HOU,7-day,D7,Injured 7-Day
678554,Curtis Mead,curtis mead,BOS,10-day,D10,Injured 10-Day
690944,Curtis Washington Jr.,curtis washington jr,SEA,60-day,D60,Injured 60-Day
687221,Dalton Rushing,dalton rushing,LAD,10-day,D10,Injured 10-Day
821092,Dalvinson Reyes,dalvinson reyes,BOS,60-day,D60,Injured 60-Day
812944,Danandres Colon,danandres colon,DET,60-day,D60,Injured 60-Day
686769,Dane Acker,dane acker,TEX,60-day,D60,Injured 60-Day
834568,Daniel De La Cruz,daniel de la cruz,TOR,7-day,D7,Injured 7-Day
650960,Daniel Duarte,daniel duarte,NYM,15-day,D15,Injured 15-Day
681463,Daniel Lloyd,daniel lloyd,BAL,60-day,D60,Injured 60-Day
627392,Daniel Missaki,daniel missaki,TEX,full-season,ILF,Injured - Full Season
828084,Daniel Pierce,daniel pierce,TB,60-day,D60,Injured 60-Day
642016,Daniel Robert,daniel robert,PHI,full-season,ILF,Injured - Full Season
838102,Daniel Rodriguez,daniel rodriguez,SD,60-day,D60,Injured 60-Day
691740,Daniel Susac,daniel susac,SF,60-day,D60,Injured 60-Day
672550,Danis Correa,danis correa,NYM,7-day,D7,Injured 7-Day
800493,Danny Hilario,danny hilario,TB,full-season,ILF,Injured - Full Season
809059,Danny Macchiarola,danny macchiarola,SEA,7-day,D7,Injured 7-Day
815855,Darian Rivero,darian rivero,CHC,60-day,D60,Injured 60-Day
829771,Darling Perez,darling perez,NYM,60-day,D60,Injured 60-Day
829989,Darling Valencio,darling valencio,BAL,60-day,D60,Injured 60-Day
821188,Darrel Lunar,darrel lunar,WSH,full-season,ILF,Injured - Full Season
835663,Darwin Roa,darwin roa,PIT,60-day,D60,Injured 60-Day
801270,Darwin Rodriguez,darwin rodriguez,MIA,full-season,ILF,Injured - Full Season
807485,Davian Garcia,davian garcia,WSH,full-season,ILF,Injured - Full Season
701581,David Festa,david festa,MIN,60-day,D60,Injured 60-Day
703330,David Rodriguez,david rodriguez,KC,60-day,D60,Injured 60-Day
701336,Davion Hickson,davion hickson,LAD,full-season,ILF,Injured - Full Season
823803,Davis Chastain,davis chastain,LAD,7-day,D7,Injured 7-Day
828523,Dawson Price,dawson price,DET,full-season,ILF,Injured - Full Season
826150,Dayne Pengelly,dayne pengelly,TOR,full-season,ILF,Injured - Full Season
686539,Declan Cronin,declan cronin,TEX,60-day,D60,Injured 60-Day
829060,Deivid Coronil,deivid coronil,SD,60-day,D60,Injured 60-Day
811765,Deniel Ortiz,deniel ortiz,STL,7-day,D7,Injured 7-Day
808348,Denny Lima,denny lima,CWS,full-season,ILF,Injured - Full Season
833410,Denton Biller,denton biller,BAL,60-day,D60,Injured 60-Day
827613,Derek Datil,derek datil,TB,full-season,ILF,Injured - Full Season
689223,Derek True,derek true,HOU,7-day,D7,Injured 7-Day
689433,Derrick Edington,derrick edington,TB,60-day,D60,Injured 60-Day
805003,Derrick Smith,derrick smith,COL,full-season,ILF,Injured - Full Season
642207,Devin Williams,devin williams,NYM,15-day,D15,Injured 15-Day
700345,Deyer Zapata,deyer zapata,AZ,full-season,ILF,Injured - Full Season
660636,Diego Castillo,diego castillo,TEX,7-day,D7,Injured 7-Day
829806,Diego Godoy,diego godoy,MIA,full-season,ILF,Injured - Full Season
829865,Diego Munoz,diego munoz,CIN,60-day,D60,Injured 60-Day
837835,Diego Paez,diego paez,LAD,60-day,D60,Injured 60-Day
835315,Diego Serna,diego serna,SD,60-day,D60,Injured 60-Day
837818,Diego Trillo,diego trillo,MIL,7-day,D7,Injured 7-Day
816403,Dilan Fernandez,dilan fernandez,SF,60-day,D60,Injured 60-Day
837802,Diony Brujan,diony brujan,KC,60-day,D60,Injured 60-Day
806270,Dominic Perachi,dominic perachi,PIT,full-season,ILF,Injured - Full Season
695046,Drew Brutcher,drew brutcher,HOU,60-day,D60,Injured 60-Day
694647,Drew Dowd,drew dowd,TB,full-season,ILF,Injured - Full Season
702656,Drew Faurot,drew faurot,MIA,full-season,ILF,Injured - Full Season
695645,Drew Gray,drew gray,CHC,60-day,D60,Injured 60-Day
686452,Drew Millas,drew millas,WSH,60-day,D60,Injured 60-Day
669439,Drew Swift,drew swift,ATH,7-day,D7,Injured 7-Day
805587,Drew Wyers,drew wyers,HOU,7-day,D7,Injured 7-Day
804603,Duncan Pastore,duncan pastore,NYY,60-day,D60,Injured 60-Day
827721,Dylan Tate,dylan tate,LAD,full-season,ILF,Injured - Full Season
700188,Dylan Tebrake,dylan tebrake,WSH,60-day,D60,Injured 60-Day
814346,Dylan Watts,dylan watts,TOR,60-day,D60,Injured 60-Day
831560,Easton Marks,easton marks,COL,7-day,D7,Injured 7-Day
815535,Eddie Rynders,eddie rynders,PIT,60-day,D60,Injured 60-Day
